form_id,answer_run_id,question_id,question_index,position_bucket,widget_type,expected_value_sha256,baseline_actual_value_sha256,ruler_actual_value_sha256,baseline_verified_correct,ruler_verified_correct,transition,baseline_annotations_sha256,ruler_annotations_sha256
job_fair,run_0002,q_003,3,first,single_choice,31e65182dbbc68b57d5aab8e1417857ea14333297e510b783f24398f207f3822,31e65182dbbc68b57d5aab8e1417857ea14333297e510b783f24398f207f3822,31e65182dbbc68b57d5aab8e1417857ea14333297e510b783f24398f207f3822,true,true,both_correct,9a6257fd71d2b417c9e45b847e95789d61f192f5f13762141076e0c1e9b43496,a3241f757056740f70067d5ad67f167859ea7e0c98f68e7515a62e14767afec4
job_fair,run_0002,q_004,4,middle,multi_choice,0705c974a4aca63a6abed90d4acf8d7e4e708bc9677a800eb8cc81c6530b8825,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,false,false,both_wrong,9a6257fd71d2b417c9e45b847e95789d61f192f5f13762141076e0c1e9b43496,a3241f757056740f70067d5ad67f167859ea7e0c98f68e7515a62e14767afec4
job_fair,run_0002,q_005,5,middle,single_choice,f64d22388b4567c6d9c4df6beb944198cf640ade87ab4568d77fd7b2478715d6,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,9a6257fd71d2b417c9e45b847e95789d61f192f5f13762141076e0c1e9b43496,a3241f757056740f70067d5ad67f167859ea7e0c98f68e7515a62e14767afec4
job_fair,run_0002,q_006,6,middle,date,a50f3e7f475189ec9218a93440b577f6b267cb0af3864ddafeadcf4526e5dbbf,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,9a6257fd71d2b417c9e45b847e95789d61f192f5f13762141076e0c1e9b43496,a3241f757056740f70067d5ad67f167859ea7e0c98f68e7515a62e14767afec4
job_fair,run_0002,q_007,7,last,time,1b2dc22bd0965010cb0e830ce2cac3941305ab959cd9844dc732f627468c3ada,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,9a6257fd71d2b417c9e45b847e95789d61f192f5f13762141076e0c1e9b43496,a3241f757056740f70067d5ad67f167859ea7e0c98f68e7515a62e14767afec4
job_fair,run_0002,q_008,8,last,multi_choice,2917dbb30bb98fdcd507b5831cb7715322813c552be2223067dfbff6f4ef4b88,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,9a6257fd71d2b417c9e45b847e95789d61f192f5f13762141076e0c1e9b43496,a3241f757056740f70067d5ad67f167859ea7e0c98f68e7515a62e14767afec4
job_fair,run_0002,q_009,9,last,paragraph_text,4c4d59cc7085a24cd52c9fbc5de30a807d5fb0ec64053a491bd0372787bd5315,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,9a6257fd71d2b417c9e45b847e95789d61f192f5f13762141076e0c1e9b43496,a3241f757056740f70067d5ad67f167859ea7e0c98f68e7515a62e14767afec4
lab_safety,run_0002,q_001,1,first,short_text,aad8c8c25d2c46b331e082d0fb36011f6da77686cd315f869865bad23634136e,aad8c8c25d2c46b331e082d0fb36011f6da77686cd315f869865bad23634136e,aad8c8c25d2c46b331e082d0fb36011f6da77686cd315f869865bad23634136e,true,true,both_correct,62cbbefd7642b93a8f39fa74f3a6fe50db70446de20a7c6f823b1c7046d3313a,772170e49a2cba5eccb88d19afdffb972648466e8af8ca0b81403bea768fb4cb
lab_safety,run_0002,q_002,2,first,short_text,58a9010c7663d411abb63863ba570f4a36ab9390c7ab1cc80f58d27cc8100346,58a9010c7663d411abb63863ba570f4a36ab9390c7ab1cc80f58d27cc8100346,27565a54ce06e0198a0e9b763519a743549144fecebf399abfe4017301e81267,true,false,baseline_correct_ruler_wrong,62cbbefd7642b93a8f39fa74f3a6fe50db70446de20a7c6f823b1c7046d3313a,772170e49a2cba5eccb88d19afdffb972648466e8af8ca0b81403bea768fb4cb
lab_safety,run_0002,q_003,3,first,single_choice,cc1be355017e44a57d51447943c2027434b34abc806a467e01713068a43546e9,cc1be355017e44a57d51447943c2027434b34abc806a467e01713068a43546e9,cc1be355017e44a57d51447943c2027434b34abc806a467e01713068a43546e9,true,true,both_correct,62cbbefd7642b93a8f39fa74f3a6fe50db70446de20a7c6f823b1c7046d3313a,772170e49a2cba5eccb88d19afdffb972648466e8af8ca0b81403bea768fb4cb
lab_safety,run_0002,q_004,4,middle,dropdown,03946b1927ea6accc4a16f048fee508ba1c285d9b471d36afb03565a4cb1673b,03946b1927ea6accc4a16f048fee508ba1c285d9b471d36afb03565a4cb1673b,51e2604e2aaf49bca32d78337abb322a9fdd789ff4e8bfb15edb3c12ae20e899,true,false,baseline_correct_ruler_wrong,62cbbefd7642b93a8f39fa74f3a6fe50db70446de20a7c6f823b1c7046d3313a,772170e49a2cba5eccb88d19afdffb972648466e8af8ca0b81403bea768fb4cb
lab_safety,run_0002,q_005,5,middle,single_choice,d07aecf06b1d815b215207aebf5a8b697f14230c8755b50ba8aac16c41da0331,d07aecf06b1d815b215207aebf5a8b697f14230c8755b50ba8aac16c41da0331,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,true,false,baseline_correct_ruler_wrong,62cbbefd7642b93a8f39fa74f3a6fe50db70446de20a7c6f823b1c7046d3313a,772170e49a2cba5eccb88d19afdffb972648466e8af8ca0b81403bea768fb4cb
lab_safety,run_0002,q_006,6,middle,multi_choice,59f0d5caef4133c742a79f555b302a136a748d9edb594d17aecf82d6722fa76b,59f0d5caef4133c742a79f555b302a136a748d9edb594d17aecf82d6722fa76b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,true,false,baseline_correct_ruler_wrong,62cbbefd7642b93a8f39fa74f3a6fe50db70446de20a7c6f823b1c7046d3313a,772170e49a2cba5eccb88d19afdffb972648466e8af8ca0b81403bea768fb4cb
lab_safety,run_0002,q_007,7,last,date,5dd9e969f431d61f6cedef08c34dc1f4fc42acea7a8657619748866498ffff86,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,62cbbefd7642b93a8f39fa74f3a6fe50db70446de20a7c6f823b1c7046d3313a,772170e49a2cba5eccb88d19afdffb972648466e8af8ca0b81403bea768fb4cb
lab_safety,run_0002,q_008,8,last,paragraph_text,f886d16921d85dff0a0120c0570ed57cc7cc69ee8b6200fb7ed3a2e93d7287e0,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,false,false,both_wrong,62cbbefd7642b93a8f39fa74f3a6fe50db70446de20a7c6f823b1c7046d3313a,772170e49a2cba5eccb88d19afdffb972648466e8af8ca0b81403bea768fb4cb
lab_visit,run_0002,q_001,1,first,short_text,c0da61015fb819bf22d1f963b56e63799e8c975af7250d8dd87969968f0537c4,c0da61015fb819bf22d1f963b56e63799e8c975af7250d8dd87969968f0537c4,c0da61015fb819bf22d1f963b56e63799e8c975af7250d8dd87969968f0537c4,true,true,both_correct,822a608449d1458a592d20eed59482b5c4fb10aa9632c29f411929db2143472b,84e8483f2b243b1d5f93adca665ff2a454b906836818b0f2824681d11f92500c
lab_visit,run_0002,q_002,2,first,short_text,e4cbf15d5b3a5849156fe8e0d17e6112b07da0a91ee41918c28898eb072d7994,e4cbf15d5b3a5849156fe8e0d17e6112b07da0a91ee41918c28898eb072d7994,e4cbf15d5b3a5849156fe8e0d17e6112b07da0a91ee41918c28898eb072d7994,true,true,both_correct,822a608449d1458a592d20eed59482b5c4fb10aa9632c29f411929db2143472b,84e8483f2b243b1d5f93adca665ff2a454b906836818b0f2824681d11f92500c
lab_visit,run_0002,q_003,3,first,short_text,524be3e65d342974f34532acb43bba73cb2ff8679279287293d7100a8576c3d8,524be3e65d342974f34532acb43bba73cb2ff8679279287293d7100a8576c3d8,524be3e65d342974f34532acb43bba73cb2ff8679279287293d7100a8576c3d8,true,true,both_correct,822a608449d1458a592d20eed59482b5c4fb10aa9632c29f411929db2143472b,84e8483f2b243b1d5f93adca665ff2a454b906836818b0f2824681d11f92500c
lab_visit,run_0002,q_004,4,middle,single_choice,1f1260ddd48575a969c70adc961ef191ade3e33f514f9cf80804b56b318b3860,a7ebc4021f6634535054b93ba61032ce07d8f9e9207d2055c71ab77f33f81543,a7ebc4021f6634535054b93ba61032ce07d8f9e9207d2055c71ab77f33f81543,false,false,both_wrong,822a608449d1458a592d20eed59482b5c4fb10aa9632c29f411929db2143472b,84e8483f2b243b1d5f93adca665ff2a454b906836818b0f2824681d11f92500c
lab_visit,run_0002,q_005,5,middle,multi_choice,bad7a33134fb5183139989d1e808f96d878ffe5e008460a38e91a136f7f34d23,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,false,false,both_wrong,822a608449d1458a592d20eed59482b5c4fb10aa9632c29f411929db2143472b,84e8483f2b243b1d5f93adca665ff2a454b906836818b0f2824681d11f92500c
lab_visit,run_0002,q_006,6,middle,date,098060709f09d65d2f76ba523384acf1e4281da24619e55d96eba69cfc8215e8,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,822a608449d1458a592d20eed59482b5c4fb10aa9632c29f411929db2143472b,84e8483f2b243b1d5f93adca665ff2a454b906836818b0f2824681d11f92500c
lab_visit,run_0002,q_007,7,last,time,d1d1e5ef252b75ea9cc01fd960c039e1f409d8b082d45f687380f8df7b52749d,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,822a608449d1458a592d20eed59482b5c4fb10aa9632c29f411929db2143472b,84e8483f2b243b1d5f93adca665ff2a454b906836818b0f2824681d11f92500c
lab_visit,run_0002,q_008,8,last,short_text,3bacf93fa9641fcfc22677a930e4c2fa89484a7d8be54d4ab421e6a1ab725b48,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,false,false,both_wrong,822a608449d1458a592d20eed59482b5c4fb10aa9632c29f411929db2143472b,84e8483f2b243b1d5f93adca665ff2a454b906836818b0f2824681d11f92500c
language_exchange,run_0002,q_001,1,first,short_text,2c14eb15799bba341c80286358a675680fa58e7e2c5ac01e20b1fbcea0964030,2c14eb15799bba341c80286358a675680fa58e7e2c5ac01e20b1fbcea0964030,2c14eb15799bba341c80286358a675680fa58e7e2c5ac01e20b1fbcea0964030,true,true,both_correct,f5c0bff47b0a65443c2fb277386a077d3138855cf9950c9b5efa4df6b42c684a,8ac5abb26b596c4fadd41f2abf4efa0933fb617898370aded7061732f72dbed5
language_exchange,run_0002,q_002,2,first,short_text,28d8f8124d7e8206a373730fc9eaed2153f90be52f28f291a5e1b9eebf442c55,28d8f8124d7e8206a373730fc9eaed2153f90be52f28f291a5e1b9eebf442c55,28d8f8124d7e8206a373730fc9eaed2153f90be52f28f291a5e1b9eebf442c55,true,true,both_correct,f5c0bff47b0a65443c2fb277386a077d3138855cf9950c9b5efa4df6b42c684a,8ac5abb26b596c4fadd41f2abf4efa0933fb617898370aded7061732f72dbed5
language_exchange,run_0002,q_003,3,first,short_text,c639bacc8dc8f98f3dc450579cc0abe49f010566d05bbaf23dd28fb7f4f2f2d4,856289f736bf96e11fd4a4c4111ad37829a9c1aa2a4163647e4661cbfb819f7f,c639bacc8dc8f98f3dc450579cc0abe49f010566d05bbaf23dd28fb7f4f2f2d4,false,true,baseline_wrong_ruler_correct,f5c0bff47b0a65443c2fb277386a077d3138855cf9950c9b5efa4df6b42c684a,8ac5abb26b596c4fadd41f2abf4efa0933fb617898370aded7061732f72dbed5
language_exchange,run_0002,q_004,4,middle,multi_choice,69e0effa74770b03359351534e134dc3d7a533c49912cd466b16fca6f7622c99,69e0effa74770b03359351534e134dc3d7a533c49912cd466b16fca6f7622c99,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,true,false,baseline_correct_ruler_wrong,f5c0bff47b0a65443c2fb277386a077d3138855cf9950c9b5efa4df6b42c684a,8ac5abb26b596c4fadd41f2abf4efa0933fb617898370aded7061732f72dbed5
language_exchange,run_0002,q_005,5,middle,single_choice,54e0326704bdf1969b88ebd2354ee8b78fa5f047a24ba1652f35d7fcad236068,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,f5c0bff47b0a65443c2fb277386a077d3138855cf9950c9b5efa4df6b42c684a,8ac5abb26b596c4fadd41f2abf4efa0933fb617898370aded7061732f72dbed5
language_exchange,run_0002,q_006,6,middle,single_choice,1e41190dc5fa35086f417c701a9f832252d8cac79b27937044e04d2965b17040,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,f5c0bff47b0a65443c2fb277386a077d3138855cf9950c9b5efa4df6b42c684a,8ac5abb26b596c4fadd41f2abf4efa0933fb617898370aded7061732f72dbed5
language_exchange,run_0002,q_007,7,last,date,03f03cfcf563b2a1ae44f7a5dcc5ec0f799807ff539c1174bd16eebe6f2bf4bc,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,f5c0bff47b0a65443c2fb277386a077d3138855cf9950c9b5efa4df6b42c684a,8ac5abb26b596c4fadd41f2abf4efa0933fb617898370aded7061732f72dbed5
language_exchange,run_0002,q_008,8,last,time,d1d1e5ef252b75ea9cc01fd960c039e1f409d8b082d45f687380f8df7b52749d,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,f5c0bff47b0a65443c2fb277386a077d3138855cf9950c9b5efa4df6b42c684a,8ac5abb26b596c4fadd41f2abf4efa0933fb617898370aded7061732f72dbed5
language_exchange,run_0002,q_009,9,last,multi_choice,01d723427a538887491464f1a9212fd424e7e8916d25a4ced23c715102a76f26,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,f5c0bff47b0a65443c2fb277386a077d3138855cf9950c9b5efa4df6b42c684a,8ac5abb26b596c4fadd41f2abf4efa0933fb617898370aded7061732f72dbed5
library_membership,run_0002,q_001,1,first,short_text,0a20a0b09e3d42030c814d0b76ef325bde5acfbef46341970cee54a66c5df297,0a20a0b09e3d42030c814d0b76ef325bde5acfbef46341970cee54a66c5df297,0a20a0b09e3d42030c814d0b76ef325bde5acfbef46341970cee54a66c5df297,true,true,both_correct,c6ef1735dad82acc7a107094160e8e2a1bcbb9f914ce795172e1265b51e54519,02c1a4f687e46cf813b14be7b01146fb941dc08ef242f8f8f54d8142b7eccde1
library_membership,run_0002,q_002,2,first,short_text,a47d8393c5198978fe3d1c78448c9adbecd2faf31fa6495d71f94d812b4d801e,a47d8393c5198978fe3d1c78448c9adbecd2faf31fa6495d71f94d812b4d801e,a47d8393c5198978fe3d1c78448c9adbecd2faf31fa6495d71f94d812b4d801e,true,true,both_correct,c6ef1735dad82acc7a107094160e8e2a1bcbb9f914ce795172e1265b51e54519,02c1a4f687e46cf813b14be7b01146fb941dc08ef242f8f8f54d8142b7eccde1
library_membership,run_0002,q_003,3,first,short_text,267257718189521c8359b74eb14d11681d72cb8910ef5a60862e8b0650ebfb38,267257718189521c8359b74eb14d11681d72cb8910ef5a60862e8b0650ebfb38,267257718189521c8359b74eb14d11681d72cb8910ef5a60862e8b0650ebfb38,true,true,both_correct,c6ef1735dad82acc7a107094160e8e2a1bcbb9f914ce795172e1265b51e54519,02c1a4f687e46cf813b14be7b01146fb941dc08ef242f8f8f54d8142b7eccde1
library_membership,run_0002,q_004,4,middle,single_choice,faa5fe3bb25ba8703b3e9ce5deedf9d46fbda3017e101fe39339fc430146903a,faa5fe3bb25ba8703b3e9ce5deedf9d46fbda3017e101fe39339fc430146903a,faa5fe3bb25ba8703b3e9ce5deedf9d46fbda3017e101fe39339fc430146903a,true,true,both_correct,c6ef1735dad82acc7a107094160e8e2a1bcbb9f914ce795172e1265b51e54519,02c1a4f687e46cf813b14be7b01146fb941dc08ef242f8f8f54d8142b7eccde1
library_membership,run_0002,q_005,5,middle,multi_choice,e3d6fa7b4925b43573212c473729e48dac6eb9f7f7feb2502a7e5fb6a861a526,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,false,false,both_wrong,c6ef1735dad82acc7a107094160e8e2a1bcbb9f914ce795172e1265b51e54519,02c1a4f687e46cf813b14be7b01146fb941dc08ef242f8f8f54d8142b7eccde1
library_membership,run_0002,q_006,6,last,date,98b75d0d3b62acff829bf1ee8b1ff57e41add79db4b408bd964a83ec64d3ce5d,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,c6ef1735dad82acc7a107094160e8e2a1bcbb9f914ce795172e1265b51e54519,02c1a4f687e46cf813b14be7b01146fb941dc08ef242f8f8f54d8142b7eccde1
library_membership,run_0002,q_007,7,last,paragraph_text,6f3ee4f6267e31e6d9b072a3f6dd9a3cabdc1076bcb8ef80ea00c3e6822f5c00,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,false,false,both_wrong,c6ef1735dad82acc7a107094160e8e2a1bcbb9f914ce795172e1265b51e54519,02c1a4f687e46cf813b14be7b01146fb941dc08ef242f8f8f54d8142b7eccde1
meal_plan,run_0002,q_001,1,first,short_text,23eb1d847de8d0cc466c481120b3350e67f24b034fb13d566998d7bf844bf742,23eb1d847de8d0cc466c481120b3350e67f24b034fb13d566998d7bf844bf742,23eb1d847de8d0cc466c481120b3350e67f24b034fb13d566998d7bf844bf742,true,true,both_correct,d7da62b040e601bbb781faf78cdf7ca3f03ec4a5c75c4525783361cc2d373665,08fd69cc17d942f557661ef78f55a7f6ecef6b478c471deeb8a23bab7d1808fc
meal_plan,run_0002,q_002,2,first,single_choice,8e86eb984cfb6d617a0e7ffde8d2b4ea3d7ab684dca0328945f5937cef6883ba,8e86eb984cfb6d617a0e7ffde8d2b4ea3d7ab684dca0328945f5937cef6883ba,8e86eb984cfb6d617a0e7ffde8d2b4ea3d7ab684dca0328945f5937cef6883ba,true,true,both_correct,d7da62b040e601bbb781faf78cdf7ca3f03ec4a5c75c4525783361cc2d373665,08fd69cc17d942f557661ef78f55a7f6ecef6b478c471deeb8a23bab7d1808fc
meal_plan,run_0002,q_003,3,first,multi_choice,51cdb109e3ddf164d53368104af053889cd2a3b4cd7cf2caea5b277977ab08fb,2059b4144ce50984c262b3eaa73b94b4f160eef5396bc3423ea9cbbfc7380498,77bb65e86be5c52199d433e1a4a243dff2e582908ce6d30c20621bb5aa75390d,false,false,both_wrong,d7da62b040e601bbb781faf78cdf7ca3f03ec4a5c75c4525783361cc2d373665,08fd69cc17d942f557661ef78f55a7f6ecef6b478c471deeb8a23bab7d1808fc
meal_plan,run_0002,q_004,4,middle,date,a1910fa214a7607fb81383e1002031160a09b719873790d1a755141c7d5f33d2,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,d7da62b040e601bbb781faf78cdf7ca3f03ec4a5c75c4525783361cc2d373665,08fd69cc17d942f557661ef78f55a7f6ecef6b478c471deeb8a23bab7d1808fc
meal_plan,run_0002,q_005,5,middle,time,34667b96e1c9ba988bc824f029d980fc6b88e47d8454b4afd93a06ff0db426b3,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,d7da62b040e601bbb781faf78cdf7ca3f03ec4a5c75c4525783361cc2d373665,08fd69cc17d942f557661ef78f55a7f6ecef6b478c471deeb8a23bab7d1808fc
meal_plan,run_0002,q_006,6,last,single_choice,184fda5c980b9d9cb375f42a528817c6235fbd4f79775a8018fae5afcbdf2a63,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,d7da62b040e601bbb781faf78cdf7ca3f03ec4a5c75c4525783361cc2d373665,08fd69cc17d942f557661ef78f55a7f6ecef6b478c471deeb8a23bab7d1808fc
meal_plan,run_0002,q_007,7,last,paragraph_text,855795528eca152b9858f95ef45e61ee01dbcf90d685d9ffad8f55e961d8fab9,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,false,false,both_wrong,d7da62b040e601bbb781faf78cdf7ca3f03ec4a5c75c4525783361cc2d373665,08fd69cc17d942f557661ef78f55a7f6ecef6b478c471deeb8a23bab7d1808fc
mentor_match,run_0002,q_001,1,first,short_text,14042822280cf6d6d5788ca004569e15d4335ff652945fe4e47076e05eaf4685,14042822280cf6d6d5788ca004569e15d4335ff652945fe4e47076e05eaf4685,14042822280cf6d6d5788ca004569e15d4335ff652945fe4e47076e05eaf4685,true,true,both_correct,d490f09babf8d6fb2f1232e84eee250a0802430de9f8bc04bbbd332a5d653653,caf9bc36da426403fa5f8cf14c12eef298945e583bae129af6326cf89bcabcee
mentor_match,run_0002,q_002,2,first,short_text,c7007272f3d1ed639c78651544d0944a1e42519ec50f377da67624c18e21475c,c7007272f3d1ed639c78651544d0944a1e42519ec50f377da67624c18e21475c,c7007272f3d1ed639c78651544d0944a1e42519ec50f377da67624c18e21475c,true,true,both_correct,d490f09babf8d6fb2f1232e84eee250a0802430de9f8bc04bbbd332a5d653653,caf9bc36da426403fa5f8cf14c12eef298945e583bae129af6326cf89bcabcee
mentor_match,run_0002,q_003,3,first,single_choice,9d531d500dc3151ce4e040e942730ba8c3842ca8a1129390f3c1465bc4e9c9df,9d531d500dc3151ce4e040e942730ba8c3842ca8a1129390f3c1465bc4e9c9df,9d531d500dc3151ce4e040e942730ba8c3842ca8a1129390f3c1465bc4e9c9df,true,true,both_correct,d490f09babf8d6fb2f1232e84eee250a0802430de9f8bc04bbbd332a5d653653,caf9bc36da426403fa5f8cf14c12eef298945e583bae129af6326cf89bcabcee
mentor_match,run_0002,q_004,4,middle,single_choice,8da52e3ee60cf9646c80ccdcdff2b1d0cbe6b751a3d1ad082ebbd20864f473ba,8da52e3ee60cf9646c80ccdcdff2b1d0cbe6b751a3d1ad082ebbd20864f473ba,8da52e3ee60cf9646c80ccdcdff2b1d0cbe6b751a3d1ad082ebbd20864f473ba,true,true,both_correct,d490f09babf8d6fb2f1232e84eee250a0802430de9f8bc04bbbd332a5d653653,caf9bc36da426403fa5f8cf14c12eef298945e583bae129af6326cf89bcabcee
mentor_match,run_0002,q_005,5,middle,multi_choice,a81d65804d3b50fad37b68f8fa9c423805fc74312f568426f2b6ceb23e22602b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,false,false,both_wrong,d490f09babf8d6fb2f1232e84eee250a0802430de9f8bc04bbbd332a5d653653,caf9bc36da426403fa5f8cf14c12eef298945e583bae129af6326cf89bcabcee
mentor_match,run_0002,q_006,6,last,paragraph_text,9495c108e2a4a1b66da441084faebf386a1bd0847d1768e2427d4b4a7d372823,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,false,false,both_wrong,d490f09babf8d6fb2f1232e84eee250a0802430de9f8bc04bbbd332a5d653653,caf9bc36da426403fa5f8cf14c12eef298945e583bae129af6326cf89bcabcee
mentor_match,run_0002,q_007,7,last,time,68f7bb1872e0051a616a6e616e2e49c1cab587a23fff625fb3f7610cb145181b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,d490f09babf8d6fb2f1232e84eee250a0802430de9f8bc04bbbd332a5d653653,caf9bc36da426403fa5f8cf14c12eef298945e583bae129af6326cf89bcabcee
newsletter_signup,run_0002,q_001,1,first,short_text,23eb1d847de8d0cc466c481120b3350e67f24b034fb13d566998d7bf844bf742,23eb1d847de8d0cc466c481120b3350e67f24b034fb13d566998d7bf844bf742,23eb1d847de8d0cc466c481120b3350e67f24b034fb13d566998d7bf844bf742,true,true,both_correct,a74b2db7a11be566f374472e11f2d21ee0dbec182194b7871f2a5a2d6d50e987,c85ce940a9c3cf57da4bf570bcf321f73410f19de5c833308379eacebbe37822
newsletter_signup,run_0002,q_002,2,first,short_text,4d3f66b0cf334d4a1c24f4c28659aca9e83d4fed34dc3ed0e713287460ddad90,4d3f66b0cf334d4a1c24f4c28659aca9e83d4fed34dc3ed0e713287460ddad90,4d3f66b0cf334d4a1c24f4c28659aca9e83d4fed34dc3ed0e713287460ddad90,true,true,both_correct,a74b2db7a11be566f374472e11f2d21ee0dbec182194b7871f2a5a2d6d50e987,c85ce940a9c3cf57da4bf570bcf321f73410f19de5c833308379eacebbe37822
newsletter_signup,run_0002,q_003,3,first,multi_choice,17bc901c25aac9e506e3de217c5c7fbb4e88acfe79d76080b388d21e8c311001,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,false,false,both_wrong,a74b2db7a11be566f374472e11f2d21ee0dbec182194b7871f2a5a2d6d50e987,c85ce940a9c3cf57da4bf570bcf321f73410f19de5c833308379eacebbe37822
newsletter_signup,run_0002,q_004,4,middle,dropdown,8bf34b02303b33d6f32c2dbebfaa7e7167bd364f920dc1b320a7a7ee315dd95b,51e2604e2aaf49bca32d78337abb322a9fdd789ff4e8bfb15edb3c12ae20e899,51e2604e2aaf49bca32d78337abb322a9fdd789ff4e8bfb15edb3c12ae20e899,false,false,both_wrong,a74b2db7a11be566f374472e11f2d21ee0dbec182194b7871f2a5a2d6d50e987,c85ce940a9c3cf57da4bf570bcf321f73410f19de5c833308379eacebbe37822
