condition_id,condition_label,interface,task_mode,form_id,answer_run_id,experiment_id,trial_id,success,submit_success,question_total,non_dropdown_total,non_dropdown_correct,dropdown_total,dropdown_confirmed_correct,dropdown_unresolved,correct_lower,correct_upper,full_fill_lower,full_fill_upper,duration_s,stop_reason,failure_category,source_summary,raw_trace_events,model_action_decisions,normalized_model_actions
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,orientation_signup,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T144902003175Z,False,False,8,8,2,0,0,0,2,2,False,False,87.786,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/orientation_signup/run_0002/trial_20260727T144902003175Z/summary.json,88,14,12
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,paper_review,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T145030127822Z,False,False,7,6,1,1,0,0,1,1,False,False,71.734,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/paper_review/run_0002/trial_20260727T145030127822Z/summary.json,68,10,9
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,peer_evaluation,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T145142243952Z,False,False,7,6,2,1,0,0,2,2,False,False,54.275,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/peer_evaluation/run_0002/trial_20260727T145142243952Z/summary.json,52,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,project_update,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T145236834984Z,False,False,8,8,2,0,0,0,2,2,False,False,53.793,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/project_update/run_0002/trial_20260727T145236834984Z/summary.json,53,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,publication_submission,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T145331059911Z,False,False,10,9,3,1,0,0,3,3,False,False,199.842,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/publication_submission/run_0002/trial_20260727T145331059911Z/summary.json,66,10,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,purchase_request,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T145651240585Z,False,False,10,9,4,1,1,0,5,5,False,False,134.728,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/purchase_request/run_0002/trial_20260727T145651240585Z/summary.json,134,21,20
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,remote_setup,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T145906303488Z,False,False,7,6,2,1,0,0,2,2,False,False,81.978,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/remote_setup/run_0002/trial_20260727T145906303488Z/summary.json,80,12,12
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,research_interest,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T150028632902Z,False,False,7,7,2,0,0,0,2,2,False,False,53.097,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/research_interest/run_0002/trial_20260727T150028632902Z/summary.json,52,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,room_booking,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T150122087357Z,False,False,9,9,1,0,0,0,1,1,False,False,73.235,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/room_booking/run_0002/trial_20260727T150122087357Z/summary.json,70,10,9
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,scholarship_interest,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T150235702238Z,False,False,7,6,2,1,1,0,3,3,False,False,69.041,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/scholarship_interest/run_0002/trial_20260727T150235702238Z/summary.json,68,11,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,seminar_proposal,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T150345099319Z,False,False,8,8,2,0,0,0,2,2,False,False,55.658,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/seminar_proposal/run_0002/trial_20260727T150345099319Z/summary.json,53,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,software_access,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T150441113004Z,False,False,8,7,2,1,1,0,3,3,False,False,72.526,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/software_access/run_0002/trial_20260727T150441113004Z/summary.json,69,11,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,sports_tournament,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T150554004450Z,False,False,9,8,2,1,0,0,2,2,False,False,55.206,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/sports_tournament/run_0002/trial_20260727T150554004450Z/summary.json,54,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,study_group_match,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T150649566765Z,False,False,7,7,3,0,0,0,3,3,False,False,62.501,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/study_group_match/run_0002/trial_20260727T150649566765Z/summary.json,63,10,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,survey_consent,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T150752415736Z,False,False,8,7,3,1,0,0,3,3,False,False,67.939,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/survey_consent/run_0002/trial_20260727T150752415736Z/summary.json,67,9,10
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,technical_support,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T150900728428Z,False,False,8,7,1,1,1,0,2,2,False,False,95.898,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/technical_support/run_0002/trial_20260727T150900728428Z/summary.json,92,16,9
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,thesis_meeting,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T151037038782Z,False,False,8,7,1,1,1,0,2,2,False,False,105.325,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/thesis_meeting/run_0002/trial_20260727T151037038782Z/summary.json,101,17,15
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,travel_reimbursement,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T151222899875Z,False,False,11,11,2,0,0,0,2,2,False,False,57.601,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/travel_reimbursement/run_0002/trial_20260727T151222899875Z/summary.json,56,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,usability_test,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T151320910095Z,False,False,7,7,1,0,0,0,1,1,False,False,80.792,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/usability_test/run_0002/trial_20260727T151320910095Z/summary.json,78,12,10
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,volunteer_shift,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T151442059866Z,False,False,7,7,3,0,0,0,3,3,False,False,64.433,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/volunteer_shift/run_0002/trial_20260727T151442059866Z/summary.json,62,10,6
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,wellbeing_check,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T151546929410Z,False,False,7,7,2,0,0,0,2,2,False,False,52.685,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/wellbeing_check/run_0002/trial_20260727T151546929410Z/summary.json,47,7,4
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,workshop_signup,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T151640006908Z,False,False,7,7,2,0,0,0,2,2,False,False,52.951,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/workshop_signup/run_0002/trial_20260727T151640006908Z/summary.json,52,8,5
